comment_id,comment,comment_noun,school_candidate,preprocessed_candidate,school_candidate_count,gt_match,gt_match_count,ans,ans_count
C0423,이번엔 한양대 차례입니다 🍗,이번 한양대 차례,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0424,인하부중 학생들 모여라,인하부중 학생들,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0425,이화여대부속고.. 오늘만 기다렸어요,이화여대부속고 오늘,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0426,인하대학교사범대학부속초등학교 치킨 배달 부탁드립니다.,인하대학교사범대학부속초등학교 치킨 배달,인하대학교사범대학부속초등학교,인하대학교사범대학부속초등학교,1,,0,인하대학교사범대학부속초등학교,1
C0427,우리 반/동아리 대표로 반포중 신청합니다!,우리 반 동아리 대표 반포중 신청,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0428,대치초 축제 준비팀입니다 치킨이면 밤샘 가능,대치초 축제 준비팀 치킨이면 밤샘 가능,대치초,대치초등학교,1,,0,대치초등학교,1
C0429,축제 뒤풀이 치킨은 서울공고로 부탁해요,축제 뒤풀이 치킨 서울공고 부탁,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0430,배민 이벤트 참여합니다! 인하대학교부속중학교로 보내주세요,배민 이벤트 참여 인하대학교부속중학교,인하대학교부속중학교,인하대학교부속중학교,1,,0,인하대학교부속중학교,1
C0431,경기고에 치킨 배달 오면 진짜 레전드,경기고 치킨 배달 진짜 레전드,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0432,비 오는 날엔 치킨이죠 서강대학교 부탁드립니다,비 날 치킨이 서강대학교,서강대학교,서강대학교,1,서강대학교,1,서강대학교,1
C0433,서울공업고.. 오늘만 기다렸어요,서울공업 오늘,서울공업고,서울공업고등학교,1,서울공업고등학교,1,서울공업고등학교,1
C0434,오늘 과제 끝낸 인하부초 팀 치킨 가즈아ㅋㅋ,오늘 과제 인하부초 팀 치킨 가즈,인하부초,인하부초등학교,1,,0,인하부초등학교,1
C0435,오늘 과제 끝낸 이대부고 팀 치킨 가즈아ㅋㅋ,오늘 과제 이대부고 팀 치킨 가즈,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0436,오늘 과제 끝낸 이화여대부속초 팀 치킨 가즈아ㅋㅋ,오늘 과제 이화여대부속초 팀 치킨 가즈,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0437,휘 문 고  치킨  가즈아,휘 문 고 치킨 가즈,고,고등학교,1,,0,,0
C0438,축제 뒤풀이 치킨은 반포중로 부탁해요,축제 뒤풀이 치킨 반포중 부탁,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0439,잠원초 치킨 주세요!!,잠원초 치킨,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0440,[중동고] 이벤트 참여합니다,중동고 이벤트 참여,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0441,치킨 오면 인증샷 바로 올릴게요 잠원초,치킨 인증샷 바로 잠원초,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0442,동아리방에서 기다릴게요 서울공업고,동아리방 서울공업,서울공업고,서울공업고등학교,1,서울공업고등학교,1,서울공업고등학교,1
C0443,서울공업고 친구들이랑 같이 먹고 싶어요,서울공업 친구들이 같이,서울공업고 먹고,서울공업고등학교 먹고등학교,2,서울공업고등학교,1,서울공업고등학교,1
C0444,배민 최고… 잠실중도 꼭 뽑아주세요,배민 최고 잠실중도 꼭,최고,최고등학교,1,,0,,0
C0445,이화여대부속고 친구랑 한양대 친구 같이 보고 있는데 저는 이화여대부속고로 신청!,이화여대부속고 친구 한양대 같이 보고 저 신청,이화여대부속고 한양대 보고,이화여자대학교사범대학부속이화금란고등학교 한양대학교 보고등학교,3,이화여자대학교사범대학부속이화금란고등학교 한양대학교,2,이화여자대학교사범대학부속이화금란고등학교 한양대학교,2
C0446,대치초 학생들 야근 말고 치킨 먹자 🙏,대치초 학생들 야근 치킨,대치초,대치초등학교,1,,0,대치초등학교,1
C0447,반포중 응원단 여기 있습니다!!,반포중 응원단 여기,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0448,인하대학교부속고등학교 응원단 여기 있습니다!!,인하대학교부속고등학교 응원단 여기,인하대학교부속고등학교,인하대학교부속고등학교,1,,0,인하대학교부속고등학교,1
C0449,축제 뒤풀이 치킨은 건국대로 부탁해요,축제 뒤풀이 치킨 건국대 부탁,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0450,서강대 친구가 놀러왔지만 치킨은 반포중로 주세요,서강대 친구 치킨 반포중,서강대 반포중,서강대학교 반포중학교,2,서강대학교 반포중학교,2,서강대학교 반포중학교,2
C0451,배고픈 잠실중 학생들 살려주세요ㅠㅠ,잠실중 학생들,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0452,이화여대부속고!!! 치킨 부탁드려요,이화여대부속고 치킨,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0453,오늘 과제 끝낸 인하부고 팀 치킨 가즈아ㅋㅋ,오늘 과제 인하부고 팀 치킨 가즈,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0454,우리 학교는 이대부초 입니다,우리 학교 이대부초,학교 이대부초,학교 이화여자대학교사범대학부속초등학교,2,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0455,오늘 회의 많은데 이대 치킨 지원 부탁드려요,오늘 회의 이대 치킨 지원,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0456,서울고!!! 치킨 부탁드려요,서울 치킨,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0457,인하부고~ 꼭 뽑아주세요,인하부고 꼭,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0458,건대ㅋㅋ 치킨 기다립니다,건대 치킨,건대,건국대학교,1,건국대학교,1,건국대학교,1
C0459,중간고사 버틴 인하대 친구들한테 치킨 한 번만요,중간고사 인하대 친구들 치킨 번만,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0460,인하대  치킨  가즈아,인하대 치킨 가즈,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0461,오늘 회의 많은데 대치중 치킨 지원 부탁드려요,오늘 회의 대치중 치킨 지원,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0462,오늘 회의 많은데 서울고 치킨 지원 부탁드려요,오늘 회의 서울 치킨 지원,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0463,축제 뒤풀이 치킨은 인하대부속초로 부탁해요,축제 뒤풀이 치킨 인하대부속초로 부탁,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0464,오늘 과제 끝낸 서초중 팀 치킨 가즈아ㅋㅋ,오늘 과제 서초중 팀 치킨 가즈,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0465,배고픈 대치초 학생들 살려주세요ㅠㅠ,대치초 학생들,대치초,대치초등학교,1,,0,대치초등학교,1
C0466,치킨 오면 인증샷 바로 올릴게요 서초초,치킨 인증샷 바로 서초초,서초초,서초초등학교,1,,0,서초초등학교,1
C0467,대치중 vs 중앙대 얘기하다가 결국 대치중로 참여합니다,대치중 vs 중앙대 얘기 결국 참여,대치중 중앙대,대치중학교 중앙대학교,2,대치중학교 중앙대학교,2,대치중학교 중앙대학교,2
C0468,우리 학교는 서초초 입니다,우리 학교 서초초,학교 서초초,학교 서초초등학교,2,,0,서초초등학교,1
C0469,대치중  치킨  가즈아,대치중 치킨 가즈,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0470,인하부초 친구랑 서울대 친구 같이 보고 있는데 저는 인하부초로 신청!,인하부초 친구 서울대 같이 보고 저 신청,인하부초 서울대 보고,인하부초등학교 서울대학교 보고등학교,3,서울대학교,1,서울대학교,1
C0471,대치중 학생입니다 대치중 뽑아주세요,대치중 학생,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0472,서울고 가보자고 🍗,서울,서울고 가보자고,서울고등학교 가보자고등학교,2,서울고등학교,1,서울고등학교,1
C0473,배고픈 인하대 학생들 살려주세요ㅠㅠ,인하대 학생들,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0474,[인하부중] 이벤트 참여합니다,인하부중 이벤트 참여,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0475,배고픈 고려대 학생들 살려주세요ㅠㅠ,고려대 학생들,고려대,고려대학교,1,고려대학교,1,고려대학교,1
C0476,오늘 회의 많은데 서초중 치킨 지원 부탁드려요,오늘 회의 서초중 치킨 지원,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0477,인하대 응원단 여기 있습니다!!,인하대 응원단 여기,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0478,배고픈 이화여대부속중 학생들 살려주세요ㅠㅠ,이화여대부속중 학생들,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0479,대치초 가보자고 🍗,대치초,대치초,대치초등학교,1,,0,대치초등학교,1
C0480,동아리방에서 기다릴게요 대치중,동아리방 대치중,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0481,한양대 학생들 야근 말고 치킨 먹자 🙏,한양대 학생들 야근 치킨,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0482,[고대] 이벤트 참여합니다,고대 이벤트 참여,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0483,대치초 뽑히면 친구들이랑 나눠먹을게요,대치초 친구들이,대치초,대치초등학교,1,,0,대치초등학교,1
C0484,고대 vs 인하대부속중 얘기하다가 결국 고대로 참여합니다,고대 vs 인하대부속중 얘기 결국 고대로 참여,고대 인하대부속중,고려대학교 인하대학교사범대학부속중학교,2,고려대학교 인하대학교사범대학부속중학교,2,고려대학교 인하대학교사범대학부속중학교,2
C0485,잠실중 응원단 여기 있습니다!!,잠실중 응원단 여기,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0486,배고픈 인하대부속초 학생들 살려주세요ㅠㅠ,인하대부속초 학생들,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0487,우리 반/동아리 대표로 서울공업고 신청합니다!,우리 반 동아리 대표 서울공업 신청,서울공업고,서울공업고등학교,1,서울공업고등학교,1,서울공업고등학교,1
C0488,중앙대학교에 치킨 배달 오면 진짜 레전드,중앙대학교 치킨 배달 진짜 레전드,중앙대학교,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0489,반포중~ 꼭 뽑아주세요,반포중 꼭,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0490,우리 반/동아리 대표로 반포중 신청합니다!,우리 반 동아리 대표 반포중 신청,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0491,성균관대 뽑히면 친구들이랑 나눠먹을게요,성균관대 친구들이,성균관대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0492,반포초 친구랑 고대 친구 같이 보고 있는데 저는 반포초로 신청!,반포초 친구 고대 같이 보고 저 반포초로 신청,반포초 고대 보고,반포초등학교 고려대학교 보고등학교,3,반포초등학교 고려대학교,2,반포초등학교 고려대학교,2
